"board","experiment_id","game_index","checkpoint","turn_number","comparison_layer","leader","eventual_winner","tied_at_checkpoint","eventual_draw","eligible_for_reversal","reversal"
"4x4","uct-0100-self-play","86","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","86","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","86","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","86","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","86","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","87","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","87","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","87","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","87","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","87","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","87","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","87","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","87","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","87","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","87","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","87","0.9","22","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","87","0.9","22","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","88","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","88","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","88","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","88","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","89","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","89","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","89","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","89","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","89","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","90","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","90","0.75","18","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","90","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","90","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","91","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","91","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","91","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","91","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","91","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","91","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","92","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","92","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0100-self-play","92","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","92","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","92","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","92","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","92","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","93","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0100-self-play","93","0.25","6","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0100-self-play","93","0.25","6","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0100-self-play","93","0.5","12","secured","0","1","true","false","false","false"
"4x4","uct-0100-self-play","93","0.5","12","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0100-self-play","93","0.5","12","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0100-self-play","93","0.75","18","secured","1","1","false","false","true","false"
"4x4","uct-0100-self-play","93","0.75","18","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0100-self-play","93","0.75","18","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0100-self-play","93","0.9","22","secured","0","1","true","false","false","false"
"4x4","uct-0100-self-play","93","0.9","22","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0100-self-play","93","0.9","22","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0100-self-play","94","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","94","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.75","18","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.75","18","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","94","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","94","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","94","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","95","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","95","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","95","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","95","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","95","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","95","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.9","22","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","95","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","96","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","96","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","96","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0100-self-play","96","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","96","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","96","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","96","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","96","0.75","18","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","96","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","96","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","96","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","96","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","97","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","97","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","97","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","97","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","97","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","97","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","97","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","97","0.75","18","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","97","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","97","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0100-self-play","97","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","97","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","98","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","98","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0100-self-play","98","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0100-self-play","98","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","98","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","98","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","98","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","98","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","98","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","98","0.9","22","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","98","0.9","22","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","98","0.9","22","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","99","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0100-self-play","99","0.25","6","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.25","6","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.5","12","secured","0","1","true","false","false","false"
"4x4","uct-0100-self-play","99","0.5","12","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0100-self-play","99","0.5","12","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0100-self-play","99","0.75","18","secured","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.75","18","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.75","18","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.9","22","secured","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.9","22","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0100-self-play","99","0.9","22","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0100-self-play","100","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","100","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","100","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","100","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","100","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","100","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0100-self-play","100","0.75","18","secured","1","2","false","false","true","true"
"4x4","uct-0100-self-play","100","0.75","18","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0100-self-play","100","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0100-self-play","100","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0100-self-play","100","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0100-self-play","100","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","1","0.25","6","secured","0","0","true","true","false","false"
"4x4","uct-0500-self-play","1","0.25","6","secured_advantage","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.25","6","full_lexicographic","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.5","12","secured","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.5","12","secured_advantage","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.5","12","full_lexicographic","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.75","18","secured","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.75","18","secured_advantage","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.75","18","full_lexicographic","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.9","22","secured","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.9","22","secured_advantage","1","0","false","true","false","false"
"4x4","uct-0500-self-play","1","0.9","22","full_lexicographic","1","0","false","true","false","false"
"4x4","uct-0500-self-play","2","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","2","0.25","6","secured_advantage","0","1","true","false","false","false"
"4x4","uct-0500-self-play","2","0.25","6","full_lexicographic","0","1","true","false","false","false"
"4x4","uct-0500-self-play","2","0.5","12","secured","1","1","false","false","true","false"
"4x4","uct-0500-self-play","2","0.5","12","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","2","0.5","12","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","2","0.75","18","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","2","0.75","18","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0500-self-play","2","0.75","18","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","2","0.9","22","secured","2","1","false","false","true","true"
"4x4","uct-0500-self-play","2","0.9","22","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0500-self-play","2","0.9","22","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","3","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0500-self-play","3","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","3","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","3","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.75","18","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","3","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","3","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","3","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","4","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","4","0.25","6","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","4","0.25","6","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","4","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","4","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","4","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","4","0.75","18","secured","1","2","false","false","true","true"
"4x4","uct-0500-self-play","4","0.75","18","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","4","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","4","0.9","22","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","4","0.9","22","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","4","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","5","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","5","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","5","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","5","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0500-self-play","5","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","5","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","5","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","5","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","5","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","5","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","5","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","5","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","6","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","6","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0500-self-play","6","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","6","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","7","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","7","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0500-self-play","7","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","7","0.75","18","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","7","0.75","18","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","7","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","7","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","8","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","8","0.25","6","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0500-self-play","8","0.25","6","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","8","0.5","12","secured","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.5","12","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.5","12","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.75","18","secured","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.75","18","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.75","18","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","8","0.9","22","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","8","0.9","22","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0500-self-play","8","0.9","22","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","9","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","9","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","9","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","9","0.5","12","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","9","0.5","12","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","9","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","9","0.75","18","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","9","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","9","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","9","0.9","22","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","9","0.9","22","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","9","0.9","22","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","10","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","10","0.25","6","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","10","0.25","6","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","10","0.5","12","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","10","0.5","12","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","10","0.5","12","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","10","0.75","18","secured","2","1","false","false","true","true"
"4x4","uct-0500-self-play","10","0.75","18","secured_advantage","2","1","false","false","true","true"
"4x4","uct-0500-self-play","10","0.75","18","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","10","0.9","22","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","10","0.9","22","secured_advantage","0","1","true","false","false","false"
"4x4","uct-0500-self-play","10","0.9","22","full_lexicographic","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.25","6","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.25","6","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","11","0.25","6","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","11","0.5","12","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.5","12","secured_advantage","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.5","12","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","11","0.75","18","secured","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.75","18","secured_advantage","0","1","true","false","false","false"
"4x4","uct-0500-self-play","11","0.75","18","full_lexicographic","2","1","false","false","true","true"
"4x4","uct-0500-self-play","11","0.9","22","secured","1","1","false","false","true","false"
"4x4","uct-0500-self-play","11","0.9","22","secured_advantage","1","1","false","false","true","false"
"4x4","uct-0500-self-play","11","0.9","22","full_lexicographic","1","1","false","false","true","false"
"4x4","uct-0500-self-play","12","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","12","0.25","6","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","12","0.25","6","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","12","0.5","12","secured","2","2","false","false","true","false"
"4x4","uct-0500-self-play","12","0.5","12","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","12","0.5","12","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","12","0.75","18","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","12","0.75","18","secured_advantage","2","2","false","false","true","false"
"4x4","uct-0500-self-play","12","0.75","18","full_lexicographic","2","2","false","false","true","false"
"4x4","uct-0500-self-play","12","0.9","22","secured","1","2","false","false","true","true"
"4x4","uct-0500-self-play","12","0.9","22","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","12","0.9","22","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","13","0.25","6","secured","0","2","true","false","false","false"
"4x4","uct-0500-self-play","13","0.25","6","secured_advantage","0","2","true","false","false","false"
"4x4","uct-0500-self-play","13","0.25","6","full_lexicographic","0","2","true","false","false","false"
"4x4","uct-0500-self-play","13","0.5","12","secured","1","2","false","false","true","true"
"4x4","uct-0500-self-play","13","0.5","12","secured_advantage","1","2","false","false","true","true"
"4x4","uct-0500-self-play","13","0.5","12","full_lexicographic","1","2","false","false","true","true"
"4x4","uct-0500-self-play","13","0.75","18","secured","2","2","false","false","true","false"
